,1
4693,441.16783076524734
4694,486.8074099421501
4695,307.87481677532196
4696,425.4831296801567
4697,372.05115032196045
4698,373.55386501550674
4699,506.60381001234055
4700,330.0767212510109
4701,518.7289201617241
4702,331.3711215853691
4703,497.3566057085991
4704,454.22576850652695
4705,391.62737089395523
4706,484.21080446243286
4707,483.8902277350426
4708,503.7045568227768
4709,433.6770802140236
4710,418.7761561870575
4711,572.9867357611656
4712,464.2536655664444
4713,417.97441601753235
4714,611.1794566512108
4715,452.4119465947151
4716,512.8538004159927
4717,433.08719074726105
4718,505.2294718027115
4719,462.2206766605377
4720,494.9271669983864
4721,378.9131497144699
4722,349.0206306576729
4723,422.604219853878
4724,263.1594861149788
4725,499.6111390590668
4726,397.1767839193344
4727,529.7917054891586
4728,398.63654059171677
4729,498.85059130191803
4730,382.24995601177216
4731,267.97214871644974
4732,420.4802231788635
4733,325.9797775745392
4734,565.5991696119308
4735,366.86005145311356
4736,494.92741084098816
4737,461.13809221982956
4738,440.37823617458344
4739,616.3193838000298
4740,497.67310732603073
4741,458.3557494878769
4742,390.7677369713783
4743,352.0128466486931
4744,394.88705056905746
4745,416.7882157564163
4746,457.7366309762001
4747,575.4860787987709
4748,389.96421867609024
4749,506.49020659923553
4750,367.0919671654701
4751,406.9578983783722
4752,532.4366894364357
4753,409.66904270648956
4754,545.3440951704979
4755,403.28151059150696
4756,498.6223009824753
4757,375.04204791784286
4758,464.86514180898666
4759,517.8541529178619
4760,436.64447194337845
4761,342.069578230381
4762,605.6450861096382
4763,443.6171730160713
4764,418.7788379788399
4765,440.2339944243431
4766,268.5417608618736
4767,548.0174877643585
4768,467.73581916093826
4769,526.0438781380653
4770,548.1069164276123
4771,284.3208435177803
4772,481.13054579496384
4773,350.0829648375511
4774,539.0117664933205
4775,400.44820153713226
4776,408.192932844162
4777,349.9518612623215
4778,303.412312746048
4779,505.1906068921089
4780,535.9046773910522
4781,261.558653652668
4782,545.709300339222
4783,469.1091785430908
4784,311.0940430164337
4785,424.6600678563118
4786,380.3024355173111
4787,449.627543926239
4788,535.9133558273315
4789,397.95603293180466
4790,381.07920694351196
4791,504.3503832221031
4792,365.62340837717056
4793,453.3246610760689
4794,615.8800179958344
4795,532.5428929328918
4796,431.92032158374786
4797,672.4626849293709
4798,510.9149218797684
4799,516.0931313633919
4800,530.2606457471848
4801,367.66618555784225
4802,593.4576780796051
4803,428.2216476202011
4804,541.8090507984161
4805,501.435673892498
4806,427.606683075428
4807,420.226463496685
4808,490.39460176229477
4809,454.5668878555298
4810,568.6930211186409
4811,340.5696873664856
4812,535.0005359053612
4813,394.6527124643326
4814,475.49706172943115
4815,435.0835180282593
4816,485.98645317554474
4817,463.3385918736458
4818,406.67410230636597
4819,501.7395481467247
4820,492.90536218881607
4821,559.2499603629112
4822,495.35824835300446
4823,484.3569632768631
4824,423.6702070236206
4825,588.7651937007904
4826,427.9586206674576
4827,371.2654832601547
4828,623.2670716643333
4829,440.1833145618439
4830,514.0533476471901
4831,443.6152356863022
4832,378.8998212814331
4833,374.1587903499603
4834,511.18590754270554
4835,373.46411859989166
4836,458.31063091754913
4837,516.9808626770973
4838,389.65530174970627
4839,455.719743847847
4840,505.3194778561592
4841,383.01230776309967
4842,403.1038368344307
4843,560.1342423558235
4844,468.9532536268234
4845,613.8379420042038
4846,499.237520635128
4847,165.82337337732315
4848,447.82708114385605
4849,453.7268081307411
4850,567.7678295373917
4851,454.49321043491364
4852,443.99329060316086
4853,430.0694634914398
4854,433.2238492965698
4855,333.43916165828705
4856,523.9008873701096
4857,510.45734107494354
4858,430.3180038332939
4859,459.368714094162
4860,389.360293507576
4861,557.4878249764442
4862,449.43498146533966
4863,585.6953898668289
4864,365.0344010591507
4865,406.0065571665764
4866,337.2794634103775
4867,467.74356746673584
4868,427.2106246948242
4869,592.8131367564201
4870,549.126837849617
4871,477.9267266988754
4872,390.2344017624855
4873,501.0966387987137
4874,474.1817086338997
4875,382.69849145412445
4876,383.2427628040314
4877,326.51832550764084
4878,483.33237993717194
4879,449.34097135066986
4880,491.33172607421875
4881,356.06970113515854
4882,473.1945841908455
4883,501.5436543226242
4884,414.0080333352089
4885,592.7774969935417
4886,427.0725801587105
4887,314.03419560194016
4888,573.3233647942543
4889,535.7452491521835
4890,458.4863242506981
4891,531.581022143364
4892,277.5918370485306
4893,399.66011583805084
4894,516.4264714121819
4895,372.928634762764
4896,544.2425931096077
4897,464.14065647125244
4898,420.73479783535004
4899,380.41357147693634
4900,529.526897072792
4901,507.769122838974
4902,372.4112912416458
4903,478.4298942089081
4904,484.6373537182808
4905,442.22515350580215
4906,449.0941858291626
4907,529.7249114513397
4908,496.3926318883896
4909,521.4774315953255
4910,565.475185573101
4911,551.5595891475677
4912,263.2493575811386
4913,350.89344584941864
4914,500.74814689159393
4915,436.9966234564781
4916,556.7464001774788
4917,455.01606941223145
4918,466.66763484477997
4919,359.7634305357933
4920,450.9863381385803
4921,415.6124657988548
4922,628.9650984406471
4923,461.3407851457596
4924,600.5436031222343
4925,515.4716472625732
4926,494.72909021377563
4927,441.54068553447723
4928,598.1588678956032
4929,435.54695016145706
4930,542.0537130236626
4931,399.4231725335121
4932,435.9151114821434
4933,404.9773048758507
4934,382.29469335079193
4935,498.00950396060944
4936,498.08282989263535
4937,377.13102078437805
4938,469.461926817894
4939,435.6238654255867
4940,613.0019299387932
4941,460.772263944149
4942,338.60983043909073
4943,515.1386660337448
4944,414.74372082948685
4945,519.1921201348305
4946,538.3871987462044
4947,547.7652896642685
4948,358.55438256263733
4949,300.27565491199493
4950,527.2133041620255
4951,269.2434626817703
4952,498.15211021900177
4953,360.46412605047226
4954,322.4016902446747
4955,455.6447142958641
4956,480.17592227458954
4957,438.31983691453934
4958,484.0595499277115
4959,472.7664624452591
4960,519.8786944746971
4961,495.8345423936844
4962,540.6205789446831
4963,461.13105714321136
4964,324.81497436761856
4965,359.42950969934464
4966,481.81307578086853
4967,351.42351388931274
4968,611.5533310174942
4969,441.79977387189865
4970,420.4198009967804
4971,571.3788717389107
4972,392.9868205189705
4973,425.6641048192978
4974,377.98715740442276
4975,366.60197019577026
4976,543.8067156672478
4977,586.5666869282722
4978,502.71110647916794
4979,378.8275921344757
4980,490.63495975732803
4981,322.45346170663834
4982,382.96367061138153
4983,331.9368898868561
4984,554.8183875083923
4985,573.7666719555855
4986,482.7497163414955
4987,322.4391226172447
4988,616.1914548277855
4989,432.01425099372864
4990,545.4317080974579
4991,356.30199724435806
4992,373.3152687549591
4993,495.00008326768875
4994,438.60481321811676
4995,512.4817506670952
4996,437.7583038210869
4997,434.54230481386185
4998,539.6147019267082
4999,622.5831103920937
5000,496.11013174057007
5001,442.48032969236374
5002,430.33949172496796
5003,562.7185376882553
5004,423.6511561870575
5005,362.80543291568756
5006,392.3600162267685
5007,454.0600591301918
5008,492.49890929460526
5009,452.5887603163719
5010,413.6536314487457
5011,496.26953369379044
5012,432.2643697857857
5013,347.15133386850357
5014,400.4509282708168
5015,595.9558732509613
5016,466.3638333082199
5017,472.0164186358452
5018,481.7786119580269
5019,514.7376518845558
5020,464.1666684150696
5021,481.1224886775017
5022,477.7007484436035
5023,560.2578814029694
5024,583.094901740551
5025,386.57870411872864
5026,474.28036481142044
5027,445.59404504299164
5028,454.5271315574646
5029,550.4346900582314
5030,501.68989473581314
5031,290.9611696600914
5032,396.88192516565323
5033,422.94987988471985
5034,628.5122476816177
5035,583.0801392793655
5036,604.9843470454216
5037,346.5866754055023
5038,455.49005872011185
5039,522.7233163714409
5040,489.7666918039322
5041,413.97240924835205
5042,494.7002004981041
5043,390.90470987558365
5044,341.53555804491043
5045,431.2826274037361
5046,620.7335640192032
5047,397.4458070397377
5048,547.905609369278
5049,441.6661815047264
5050,407.12974989414215
5051,421.7809612751007
5052,375.3372763991356
5053,455.9556375145912
5054,379.8618296980858
5055,461.2009624838829
5056,609.9811846017838
5057,506.53869223594666
5058,434.4183225631714
5059,458.9840441942215
5060,515.3393578529358
5061,626.673602938652
5062,502.38816207647324
5063,525.1201809048653
5064,455.3277601003647
5065,380.53911006450653
5066,454.6667281985283
5067,408.4107821583748
5068,651.9491029381752
5069,628.2367652654648
5070,423.9988970756531
5071,474.30434107780457
5072,441.8598065376282
5073,567.4858294725418
5074,433.27119141817093
5075,424.4105250239372
5076,609.0099959373474
5077,373.09342235326767
5078,352.63818341493607
5079,442.87444335222244
5080,485.72735488414764
5081,511.64623177051544
5082,498.6180952191353
5083,459.53241515159607
5084,448.81872057914734
5085,472.32812798023224
5086,544.7828617095947
5087,374.7446121573448
5088,364.5486785173416
5089,498.07986879348755
5090,348.4694010615349
5091,506.60979545116425
5092,484.9475145936012
5093,575.8710916638374
5094,395.5861950516701
5095,639.7501688599586
5096,547.551270544529
5097,549.5897476673126
5098,420.62601935863495
5099,557.4790679812431
5100,447.87943816185
5101,394.4148722290993
5102,548.7049540877342
5103,438.9480456709862
5104,400.5956730246544
5105,550.4132107496262
5106,407.84591233730316
5107,553.5308553576469
5108,422.674223780632
5109,439.8432568311691
5110,409.7400581240654
5111,615.8989410400391
5112,380.51064240932465
5113,582.3732549548149
5114,540.0189695358276
5115,410.1481257677078
5116,555.2907347679138
5117,315.2715781927109
5118,548.0331929326057
5119,551.1807382106781
5120,627.0590888857841
5121,563.0584986805916
5122,402.9130716919899
5123,567.1766033768654
5124,266.87714046239853
5125,560.7013995051384
5126,501.3790360689163
5127,423.16945391893387
5128,480.6146430969238
5129,440.025235414505
5130,598.2162906527519
5131,580.6098674535751
5132,350.620910346508
5133,423.76226937770844
5134,438.41021490097046
5135,427.38795161247253
5136,314.20045268535614
5137,492.06060898303986
5138,513.89573097229
5139,550.3807082176208
5140,548.2780464887619
5141,365.48309510946274
5142,516.0916952490807
5143,574.367429971695
5144,345.96840608119965
5145,347.3071563243866
5146,635.8782768845558
5147,355.4589068889618
5148,414.76992601156235
5149,387.8186587691307
5150,408.94537591934204
5151,444.9961230158806
5152,587.9800049066544
5153,414.4186106324196
5154,571.976661503315
5155,357.4834420681
5156,526.4030624032021
5157,397.0081021785736
5158,494.9494267106056
5159,310.21518528461456
5160,539.6595522761345
5161,490.7826977968216
5162,367.24711310863495
5163,518.5351945757866
5164,326.06592881679535
5165,578.8901605606079
5166,525.7051523923874
5167,335.0647028684616
5168,413.69079464673996
5169,392.905837059021
5170,414.08240765333176
5171,376.69803935289383
5172,452.6316893696785
5173,394.58867996931076
5174,556.1072558164597
5175,476.64484906196594
5176,288.8157447576523
5177,478.37034928798676
5178,657.7623147964478
5179,497.61385810375214
5180,536.6802517771721
5181,474.67765963077545
5182,439.2535412311554
5183,470.0694559812546
5184,416.3145629763603
5185,507.98603093624115
5186,491.3103654384613
5187,511.83779257535934
5188,563.4703537225723
5189,521.7125548124313
5190,400.251016497612
5191,290.66116523742676
5192,544.2505471110344
5193,538.0622009634972
5194,253.17200374603271
5195,445.2538888454437
5196,549.1031937599182
5197,574.9050229787827
5198,543.0974450707436
5199,421.549315571785
5200,513.4126930832863
5201,517.5784726142883
5202,312.6044654250145
5203,537.9835245609283
5204,460.9029224514961
5205,372.66879975795746
5206,416.1222249865532
5207,317.837898850441
5208,363.34669411182404
5209,471.70841640233994
5210,511.00364595651627
5211,518.7400171756744
5212,451.9277610182762
5213,520.5907835364342
5214,341.03586757183075
5215,318.6057522892952
5216,342.30655550956726
5217,522.1080480217934
5218,354.80500918626785
5219,503.12962782382965
5220,526.6009628176689
5221,391.7187262773514
5222,379.7344341278076
5223,366.96019846200943
5224,327.6380248069763
5225,483.95854437351227
5226,375.73231637477875
5227,580.3401302099228
5228,418.39251124858856
5229,479.17712140083313
5230,498.160282433033
5231,322.7924493551254
5232,321.92227602005005
5233,491.08027225732803
5234,462.9276186823845
5235,405.1381704211235
5236,422.92476427555084
5237,437.8907638788223
5238,530.0632875561714
5239,458.31766682863235
5240,588.7488930225372
5241,499.62937676906586
5242,416.14682018756866
5243,546.6087155938148
5244,265.2989017367363
5245,563.2144449949265
5246,438.65390837192535
5247,282.13790625333786
5248,452.8749501109123
5249,482.8216841816902
5250,289.37585788965225
5251,437.2664808034897
5252,410.85895973443985
5253,462.55455553531647
5254,550.7563137412071
5255,412.85549026727676
5256,423.839478969574
5257,513.1169679760933
5258,411.25178974866867
5259,428.51723378896713
5260,407.4730295538902
5261,474.90305775403976
5262,508.7130092382431
5263,443.34557968378067
5264,550.8527099490166
5265,485.7537524700165
5266,373.47303807735443
5267,406.3840556740761
5268,274.43099069595337
5269,476.8678601384163
5270,401.33589935302734
5271,408.6924967765808
5272,427.7386820912361
5273,464.2682040333748
5274,514.6501350998878
5275,472.247179210186
5276,418.1589584350586
5277,488.82636070251465
5278,526.6784890890121
5279,374.69808530807495
5280,441.0051827430725
5281,531.5464876890182
5282,418.9390971660614
5283,415.2646114230156
5284,444.95590168237686
5285,333.30903029441833
5286,349.26298040151596
5287,411.1230779290199
5288,420.7232218980789
5289,554.6324535012245
5290,531.859964132309
5291,538.0459131002426
5292,480.59906125068665
5293,375.935803771019
5294,345.1268368959427
5295,563.4380708932877
5296,477.4015857577324
5297,493.91440838575363
5298,524.7385878562927
5299,519.0543956160545
5300,464.5742470026016
5301,325.82435286045074
5302,586.9896132946014
5303,376.08716344833374
5304,428.0768145918846
5305,521.7503476142883
5306,356.4852300286293
5307,370.3582979440689
5308,273.942134141922
5309,543.6288204193115
5310,411.83019214868546
5311,410.45317953824997
5312,459.8830536007881
5313,553.0742627382278
5314,588.4339636564255
5315,564.3052573800087
5316,390.81108796596527
5317,513.2726757526398
5318,509.0864545106888
5319,271.73345613479614
5320,468.4627887606621
5321,361.4163609147072
5322,438.801746070385
5323,431.45338410139084
5324,524.4051569700241
5325,626.2396125197411
5326,530.5131406188011
5327,584.0279629826546
5328,441.0043045282364
5329,367.3932748436928
5330,470.37208729982376
5331,473.0769776701927
5332,393.74185156822205
5333,480.2498012185097
5334,526.9995832443237
5335,551.67804479599
5336,241.0385411977768
5337,448.6323878765106
5338,539.952016711235
5339,565.8359713554382
5340,352.5618903040886
5341,347.6371935606003
5342,411.7030909061432
5343,571.437570810318
5344,347.20116806030273
5345,555.1291797161102
5346,424.3605864048004
5347,518.2424905896187
5348,450.25080758333206
5349,398.77773028612137
5350,489.2186567187309
5351,556.7320535182953
5352,462.99103540182114
5353,472.66672629117966
5354,448.65421521663666
5355,476.7242541909218
5356,408.96602153778076
5357,360.7053476572037
5358,418.2773901820183
5359,545.9313650131226
5360,618.434643805027
5361,459.4905015230179
5362,476.87784188985825
5363,574.7715779542923
5364,511.2673443555832
5365,576.2699595689774
5366,467.3129236102104
5367,457.9048644900322
5368,438.25437271595
5369,435.9790221452713
5370,533.6013913750648
5371,378.07633477449417
5372,413.21289241313934
5373,445.1571135520935
5374,423.1468176841736
5375,492.67749440670013
5376,328.76333290338516
5377,517.6764612197876
5378,556.3742159605026
5379,525.350917994976
5380,570.9101355075836
5381,365.22916281223297
5382,379.16116750240326
5383,418.8363614678383
5384,433.9512605667114
5385,356.70083224773407
5386,390.00987309217453
5387,437.31848323345184
5388,535.218471288681
5389,421.825421333313
5390,401.4372055530548
5391,501.2991943359375
5392,468.93792963027954
5393,438.10471534729004
5394,343.33713734149933
5395,440.2897968888283
5396,433.5703743696213
5397,446.15885865688324
5398,559.5518894791603
5399,390.01730769872665
5400,439.72587990760803
5401,430.1423599720001
5402,555.959966301918
5403,498.4873626232147
5404,530.3736397624016
5405,596.3862176537514
5406,423.2535180449486
5407,501.7516033053398
5408,547.8784335255623
5409,499.20660096406937
5410,565.4107854962349
5411,410.0433840751648
5412,480.84414380788803
5413,453.5624950528145
5414,455.47213727235794
5415,482.2769675254822
5416,480.0648528933525
5417,457.31031316518784
5418,602.5722386240959
5419,504.23143672943115
5420,524.639411509037
5421,332.38570469617844
5422,404.3359432220459
5423,428.54672157764435
5424,538.3851622343063
5425,374.98877143859863
5426,504.0671142935753
5427,316.8598202466965
5428,409.56249010562897
5429,448.6657047867775
5430,503.7051091194153
5431,462.80623227357864
5432,404.01145565509796
5433,494.21136367321014
5434,406.07125133275986
5435,522.6957287788391
5436,616.1749555468559
5437,360.1334419250488
5438,466.9269422888756
5439,313.4136379957199
5440,448.0574123263359
5441,490.8307210803032
5442,486.51079136133194
5443,450.6793351173401
5444,382.6471160054207
5445,521.6148341298103
5446,356.0854268670082
5447,524.7374932765961
5448,521.9294684529305
5449,556.5957427620888
5450,513.8626515865326
5451,309.9176911711693
5452,266.6994026899338
5453,461.8856503367424
5454,463.4972689151764
5455,547.4190741181374
5456,562.5205400586128
5457,299.5916602611542
5458,506.8140634894371
5459,325.32375544309616
5460,414.1113797426224
5461,470.22877836227417
5462,548.1936392784119
5463,420.03886795043945
5464,444.97392493486404
5465,497.66053533554077
5466,369.9580442905426
5467,573.2992468476295
5468,574.2986936569214
5469,510.6169416308403
5470,342.9726759791374
5471,449.1171926856041
5472,561.4709903597832
5473,555.4609099030495
5474,469.257492184639
5475,505.8775625228882
5476,436.5615074634552
5477,363.9379784464836
5478,382.3775199651718
5479,374.57319992780685
5480,434.511814892292
5481,396.8530266880989
5482,261.38335955142975
5483,529.1656620502472
5484,478.5754976272583
5485,412.2202118039131
5486,353.22419023513794
5487,427.46735894680023
5488,483.6126987338066
5489,489.1662251353264
5490,375.8912850022316
5491,418.7925704717636
5492,468.9021162390709
5493,539.773171722889
5494,426.3039581775665
5495,521.2077085375786
5496,492.0849657654762
5497,559.0422729253769
5498,288.9348223209381
5499,256.379986345768
5500,634.3096541762352
5501,427.43899607658386
5502,581.243431687355
5503,544.0161981582642
5504,533.9751613736153
5505,435.1497012972832
5506,434.1561658382416
5507,518.4127190709114
5508,331.93054842948914
5509,411.74131166934967
5510,343.91133362054825
5511,407.002052128315
5512,331.2879586815834
5513,509.4933739900589
5514,330.67801159620285
5515,357.7859354019165
5516,428.1312849521637
5517,436.7704300880432
5518,384.84534978866577
5519,511.4455032348633
5520,424.6528498530388
5521,613.7549855709076
5522,422.2105376124382
5523,504.0439476966858
5524,476.7734140753746
5525,469.00659877061844
5526,489.424602329731
5527,568.9553890824318
5528,372.2402728796005
5529,596.3114775419235
5530,342.158896446228
5531,430.1456483602524
5532,481.0224152803421
5533,463.78751373291016
5534,451.4102649092674
5535,453.9526718258858
5536,540.6581344008446
5537,517.2410749197006
5538,558.7205162644386
5539,619.1662904024124
5540,498.2691493034363
5541,552.8464952111244
5542,433.5615689754486
5543,403.42532789707184
5544,530.4795029163361
5545,454.1264815926552
5546,285.88420218229294
5547,357.44653207063675
5548,501.6559864282608
5549,445.9178830385208
5550,493.3785903453827
5551,438.9366114139557
5552,345.4917427301407
5553,395.8346462249756
5554,464.0377832055092
5555,582.507714509964
5556,585.9765418767929
5557,561.6940562725067
5558,415.5080325603485
5559,450.73728144168854
5560,524.6764231324196
5561,564.8395853042603
5562,447.5539570450783
5563,523.521147787571
5564,448.04171669483185
5565,456.1389474272728
5566,372.2109419107437
5567,332.4962995648384
5568,427.51229417324066
5569,348.09106385707855
5570,409.16805082559586
5571,341.26093888282776
5572,489.9173099398613
5573,451.07789039611816
5574,552.3522086143494
5575,360.1683947443962
5576,375.6975973248482
5577,566.0283960103989
5578,534.4388282895088
5579,446.84014326334
5580,579.0748459100723
5581,483.855020403862
5582,502.4175556898117
5583,461.920296728611
5584,507.9316876530647
5585,559.6489824652672
5586,526.1866595745087
5587,433.9927507042885
5588,458.3388082385063
5589,488.005554497242
5590,430.59367007017136
5591,563.1107856035233
5592,372.18981635570526
5593,649.6239261031151
5594,397.41152971982956
5595,456.98276323080063
5596,320.3283768892288
5597,401.1498813033104
5598,417.1897218823433
5599,450.8914885520935
5600,483.84936368465424
5601,505.04722678661346
5602,382.9337844848633
5603,492.468142747879
5604,325.95328390598297
5605,563.3082417845726
5606,448.7352003455162
5607,618.9237211942673
5608,493.54090225696564
5609,441.683412194252
5610,362.91206961870193
5611,467.36545586586
5612,499.9883795976639
5613,486.0424550175667
5614,521.0823973417282
5615,317.4671494960785
5616,636.8112850189209
5617,510.90962076187134
5618,556.1412767767906
5619,257.90786731243134
5620,429.00056409835815
5621,432.7264040708542
5622,418.17777317762375
5623,318.76178324222565
5624,435.21754962205887
5625,251.72404730319977
5626,453.8825028538704
5627,316.5464679002762
5628,504.8561061620712
5629,377.82283836603165
5630,385.6898089647293
5631,458.9414529800415
5632,578.9929264187813
5633,472.0995474457741
5634,472.6551843881607
5635,390.04973566532135
5636,483.4358152151108
5637,503.38010025024414
5638,421.329272210598
5639,289.235539495945
5640,463.3255386352539
5641,339.2559987306595
5642,265.74336475133896
5643,577.6523216366768
5644,473.0016812682152
5645,483.70963352918625
5646,391.26622557640076
5647,334.27388459444046
5648,450.9915853738785
5649,522.5041689276695
5650,500.4051568508148
5651,454.588328063488
5652,619.8903976082802
5653,419.74068999290466
5654,366.4250204563141
5655,487.1891465187073
5656,327.1789112687111
5657,384.5733625292778
5658,524.9605355858803
5659,342.8936644792557
5660,463.3806206583977
5661,498.0865852832794
5662,498.4109300374985
5663,417.48393881320953
5664,505.4107458591461
5665,545.2837641835213
5666,515.0614389181137
5667,447.65012031793594
5668,485.0998312830925
5669,535.7641817331314
5670,477.7241551876068
5671,561.2016642689705
5672,491.14210921525955
5673,564.0250098705292
5674,527.9535266160965
5675,481.3948444724083
5676,418.278112411499
5677,498.41960245370865
5678,530.5648191571236
5679,324.5418119430542
5680,392.9515065550804
5681,482.22136890888214
5682,475.4956938624382
5683,528.5107016563416
5684,499.76633471250534
5685,350.8473062515259
5686,515.3248206377029
5687,355.1901225447655
5688,242.4911784529686
5689,521.1780460476875
5690,452.7060818076134
5691,376.62913423776627
5692,462.82767874002457
5693,216.95030164718628
5694,402.2221654057503
5695,439.41588711738586
5696,453.14121836423874
5697,450.93215185403824
5698,636.0795571804047
5699,549.0446555614471
5700,436.150851726532
5701,409.2593017220497
5702,496.87698209285736
5703,512.6771328449249
5704,445.23694747686386
5705,362.6767515540123
5706,589.3432626128197
5707,425.57295405864716
5708,596.0391705036163
5709,425.57159036397934
5710,297.7363105416298
5711,275.8876086473465
5712,381.7316336631775
5713,363.93673062324524
5714,433.1381001472473
5715,522.6837609410286
5716,414.55286902189255
5717,401.14489364624023
5718,454.4636053442955
5719,415.86671817302704
5720,381.58647632598877
5721,477.61880749464035
5722,464.09955579042435
5723,310.45467591285706
5724,433.77825278043747
5725,480.2956934571266
5726,416.78505367040634
5727,426.0115478038788
5728,371.2144453525543
5729,465.48527163267136
5730,365.0323937535286
5731,440.5425658226013
5732,566.8910273313522
5733,491.0319120287895
5734,366.2730596065521
5735,353.0556814670563
5736,585.6108509302139
5737,501.4988263845444
5738,502.1934372782707
5739,512.79091411829
5740,468.3841894865036
5741,331.1709108352661
5742,669.08933198452
5743,625.0487368702888
5744,513.6713359355927
5745,460.02147006988525
5746,541.530502974987
5747,345.22491002082825
5748,419.4582422375679
5749,458.55713242292404
5750,449.9601626396179
5751,452.0349169373512
5752,458.84535706043243
5753,560.213671028614
5754,485.08998131752014
5755,452.61926996707916
5756,484.87167447805405
5757,570.0805607438087
5758,440.2395316362381
5759,433.2948834300041
5760,464.5611225962639
5761,361.8831322193146
5762,361.71472239494324
5763,367.0659822821617
5764,594.1316859722137
5765,484.55533307790756
5766,473.52334427833557
5767,273.4226298928261
5768,557.764690041542
5769,351.31816536188126
5770,504.5994954109192
5771,344.0592494606972
5772,365.4279531240463
5773,491.14741706848145
5774,451.17740511894226
5775,310.5287916660309
5776,520.6213713884354
5777,538.8332303762436
5778,490.3453201055527
5779,496.24787348508835
5780,273.2485911846161
5781,444.58198910951614
5782,405.48832166194916
5783,547.0677646398544
5784,472.9077798128128
5785,395.80482959747314
5786,386.83625715970993
5787,419.4643169641495
5788,384.5776943564415
5789,516.9199174046516
5790,526.9568559527397
5791,343.88055580854416
5792,581.5677293539047
5793,501.5171591639519
5794,390.3880862593651
5795,534.6952229738235
5796,371.5923002362251
5797,533.1719942688942
5798,502.13142281770706
5799,349.41787803173065
5800,412.8908021450043
5801,328.0055564045906
5802,493.33211475610733
5803,422.69923412799835
5804,567.1391134858131
5805,425.9084700345993
5806,520.2677876353264
5807,406.0244835615158
5808,540.1471746563911
5809,467.95978581905365
5810,413.1903927922249
5811,362.97350150346756
5812,500.60469645261765
5813,464.4134345650673
5814,477.50985395908356
5815,425.33320504426956
5816,426.54385340213776
5817,464.0696536898613
5818,500.05969196558
5819,550.6908347010612
5820,488.6535537838936
5821,397.3236114382744
5822,443.5049664378166
5823,544.7350689768791
5824,394.4411785006523
5825,489.1108740568161
5826,416.3233044743538
5827,331.84288960695267
5828,355.6252812743187
5829,423.2996565103531
5830,389.15127897262573
5831,548.6260657906532
5832,428.27318090200424
5833,564.106044113636
5834,497.0976712703705
5835,451.7612192630768
5836,344.7619215250015
5837,417.68390369415283
5838,605.9655957221985
5839,452.41270834207535
5840,415.1131573319435
5841,422.8591174483299
5842,315.05059307813644
5843,237.9135264158249
5844,264.2313954234123
5845,589.29562073946
5846,332.8112632036209
5847,411.91982370615005
5848,345.2050731778145
5849,437.26353228092194
5850,411.14298075437546
5851,403.23495173454285
5852,486.1200786828995
5853,407.3693279027939
5854,328.7899782061577
5855,481.6783398389816
5856,410.47401362657547
5857,397.43948179483414
5858,545.1632570028305
5859,430.29881328344345
5860,625.4084178209305
5861,510.08784478902817
5862,545.0038667917252
5863,434.4797098040581
5864,459.1199132800102
5865,548.3039679527283
5866,469.09212696552277
5867,333.1229178905487
5868,444.5521094799042
5869,534.4146196246147
5870,285.635813832283
5871,563.4090123176575
5872,642.0352810621262
5873,396.07843482494354
5874,549.3285312652588
5875,541.0780119895935
5876,486.38371843099594
5877,380.9151903986931
5878,617.812221467495
5879,442.22424548864365
5880,597.7928308844566
5881,438.546344101429
5882,519.3691615462303
5883,474.0672574043274
5884,580.9825119376183
5885,491.5184814929962
5886,351.6911871433258
5887,402.1123635172844
5888,360.42805433273315
5889,522.9677391052246
5890,449.93603515625
5891,583.5992176532745
5892,396.0894852876663
5893,485.4519632458687
5894,404.27426052093506
5895,499.499724984169
5896,422.7676532268524
5897,420.87934082746506
5898,560.524333357811
5899,578.0470326542854
5900,626.5984646677971
5901,478.9152538180351
5902,451.2102041840553
5903,486.3569724559784
5904,464.2145802974701
5905,403.8089572787285
5906,557.4500284194946
5907,463.1926703453064
5908,490.9433214068413
5909,398.9233570098877
5910,456.15493535995483
5911,449.4793966412544
5912,484.517049908638
5913,435.8846229314804
5914,573.9847330451012
5915,478.6586204767227
5916,544.8833739161491
5917,262.7957842350006
5918,454.09842824935913
5919,493.30742424726486
5920,515.9886379241943
5921,375.3652033209801
5922,446.7650746703148
5923,525.4075950980186
5924,551.5654443502426
5925,475.2546337246895
5926,387.9798172712326
5927,426.43554705381393
5928,512.9269053339958
5929,466.74916857481
5930,534.2551376223564
5931,582.0759907960892
5932,491.9740924835205
5933,606.4501913785934
5934,521.0922185182571
5935,434.1186258196831
5936,430.4198771119118
5937,492.34322959184647
5938,510.33347219228745
5939,423.4193640947342
5940,577.9470150470734
5941,451.1798253059387
5942,481.95342564582825
5943,559.2037166953087
5944,546.2007744312286
5945,461.41150015592575
5946,395.8603826165199
5947,585.2991218566895
5948,464.8643088936806
5949,575.2853834033012
5950,516.2092823982239
5951,429.87832903862
5952,403.3659738302231
5953,483.76034837961197
5954,419.4746104478836
5955,572.965980052948
5956,468.86643970012665
5957,536.3129964470863
5958,491.70460629463196
5959,377.5443895459175
5960,359.24614441394806
5961,606.183386683464
5962,454.4001290798187
5963,560.245338499546
5964,342.6764914393425
5965,359.2535920739174
5966,555.0394658446312
5967,605.757517516613
5968,350.5238042473793
5969,403.05855095386505
5970,415.9852073788643
5971,470.9702379107475
5972,472.7707012295723
5973,479.6201929450035
